/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Pk_classic 	502.552	247	(4666)	0.253386	2.03462	23.3412	1.77643 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Pk_2 	560.778	247	(4666)	0.127262	2.27035	56.7921	4.20304 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_ampl_local 	18814	246	(4667)	2.78907	76.4797	172.689	37.9737 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_ampl_remote 	17866.9	246	(4667)	3.74161	72.6299	158.114	33.1865 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_tilt_local 	24640.8	246	(4667)	9.67075	100.166	166.413	30.9421 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_tilt_remote 	26617.2	246	(4667)	26.6946	108.2	173.406	30.7807 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_torque_local 	19901.1	246	(4667)	3.51027	80.8986	176.67	40.5133 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Bif_torque_remote 	20695.9	246	(4667)	5.09175	84.1297	176.631	47.0067 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Last_parent_diam 	23.14	66	(4847)	0.28	0.350606	1.11	0.172391 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Diam_threshold 	127.92	255	(4658)	0.28	0.501647	22.21	1.7291 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	HillmanThreshold 	145.33	255	(4658)	0.28	0.569922	22.21	1.86504 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Helix 	-9.84	4896	(17)	-0.33	-0.0020098	0.33	0.115214 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L23_BTC/C220498B-I4.CNG.swc	Fractal_Dim 	354.487	334	(4579)	1	1.06134	1.5466	0.0510847 
 
