/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Pk_classic 	382.628	206	(3899)	0.134047	1.85742	2	0.426009 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Pk_2 	379.258	206	(3899)	0.05445	1.84106	2	0.470736 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_ampl_local 	15398.3	205	(3900)	15.243	75.1139	169.235	29.7467 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_ampl_remote 	14915.2	205	(3900)	8.49343	72.7569	160.429	32.1756 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_tilt_local 	21570.6	205	(3900)	33.6645	105.222	157.424	26.4732 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_tilt_remote 	23146.4	205	(3900)	21.8221	112.909	170.281	30.8139 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_torque_local 	17001.7	205	(3900)	10.5503	82.935	178.864	42.7458 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Bif_torque_remote 	17766.3	205	(3900)	4.2806	86.6649	176.767	47.9422 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Last_parent_diam 	28.48	60	(4045)	0.33	0.474667	2	0.396366 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Diam_threshold 	111.806	213	(3892)	0.33	0.524911	18.878	1.5914 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	HillmanThreshold 	130.23	213	(3892)	0.33	0.611408	18.878	1.71561 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Helix 	-2.14	4090	(15)	-0.32	-0.000523227	0.32	0.0963966 
/Users/xaviervasques/Desktop/Classification/Morpho_Analytics/Morphologies/L4_BTC/C250298A-I4.CNG.swc	Fractal_Dim 	282.475	270	(3835)	1	1.0462	1.33333	0.0434074 
 
